real_word_len_list,fake_word_len_list,ai_word_len_list,real_sentence_len_list,fake_sentence_len_list,ai_sentence_len_list,real_article_len_list,fake_article_len_list,ai_article_len_list,real_no_verifiable_facts,fake_no_verifiable_facts,ai_no_verifiable_facts
2.0,3,2.0,54.0,25.0,31.0,,,,,,
3.0,2,11.0,8.0,18.0,14.0,,,,,,
9.0,3,3.0,34.0,39.0,16.0,,,,,,
4.0,5,8.0,7.0,5.0,14.0,,,,,,
4.0,2,8.0,20.0,11.0,17.0,,,,,,
3.0,9,11.0,22.0,31.0,22.0,,,,,,
12.0,4,5.0,23.0,31.0,14.0,,,,,,
4.0,4,1.0,13.0,12.0,23.0,,,,,,
4.0,2,11.0,21.0,10.0,17.0,,,,,,
3.0,7,4.0,16.0,42.0,21.0,,,,,,
5.0,8,3.0,29.0,14.0,15.0,,,,,,
2.0,2,2.0,3.0,22.0,17.0,,,,,,
4.0,2,4.0,14.0,35.0,25.0,,,,,,
4.0,1,2.0,7.0,18.0,15.0,,,,,,
5.0,1,11.0,29.0,37.0,23.0,,,,,,
7.0,11,2.0,6.0,6.0,21.0,,,,,,
3.0,9,9.0,11.0,37.0,32.0,,,,,,
7.0,3,9.0,16.0,40.0,31.0,,,,,,
3.0,13,2.0,24.0,29.0,46.0,,,,,,
10.0,6,10.0,23.0,41.0,25.0,,,,,,
4.0,1,8.0,44.0,44.0,16.0,,,,,,
2.0,3,10.0,21.0,16.0,34.0,,,,,,
9.0,3,2.0,15.0,2.0,13.0,,,,,,
9.0,2,9.0,27.0,16.0,27.0,,,,,,
12.0,3,9.0,26.0,38.0,31.0,,,,,,
3.0,8,4.0,20.0,34.0,9.0,,,,,,
5.0,2,2.0,31.0,15.0,18.0,,,,,,
10.0,1,7.0,9.0,18.0,22.0,,,,,,
5.0,2,6.0,7.0,27.0,27.0,,,,,,
3.0,10,8.0,17.0,19.0,19.0,,,,,,
5.0,1,2.0,21.0,24.0,26.0,,,,,,
10.0,2,5.0,18.0,13.0,20.0,,,,,,
4.0,7,4.0,33.0,47.0,20.0,,,,,,
8.0,4,3.0,33.0,16.0,26.0,,,,,,
6.0,5,11.0,47.0,10.0,17.0,,,,,,
2.0,7,5.0,19.0,8.0,30.0,,,,,,
5.0,2,2.0,38.0,8.0,25.0,,,,,,
7.0,6,10.0,24.0,35.0,24.0,,,,,,
4.0,5,9.0,52.0,28.0,19.0,,,,,,
5.0,4,1.0,23.0,13.0,23.0,,,,,,
2.0,3,8.0,14.0,8.0,19.0,,,,,,
7.0,5,7.0,40.0,8.0,25.0,,,,,,
5.0,4,13.0,34.0,9.0,33.0,,,,,,
3.0,3,7.0,21.0,19.0,29.0,,,,,,
5.0,11,3.0,28.0,32.0,23.0,,,,,,
3.0,6,4.0,32.0,24.0,29.0,,,,,,
5.0,3,2.0,15.0,18.0,33.0,,,,,,
2.0,3,6.0,13.0,30.0,18.0,,,,,,
4.0,3,7.0,19.0,19.0,27.0,,,,,,
2.0,3,3.0,33.0,16.0,35.0,,,,,,
5.0,4,15.0,19.0,30.0,24.0,,,,,,
8.0,3,7.0,15.0,21.0,29.0,,,,,,
3.0,3,12.0,22.0,8.0,29.0,,,,,,
2.0,3,10.0,59.0,2.0,15.0,,,,,,
4.0,8,5.0,32.0,3.0,29.0,,,,,,
9.0,4,10.0,30.0,30.0,25.0,,,,,,
5.0,8,11.0,23.0,15.0,17.0,,,,,,
6.0,2,3.0,3.0,13.0,12.0,,,,,,
2.0,1,5.0,37.0,22.0,22.0,,,,,,
3.0,2,12.0,42.0,59.0,26.0,,,,,,
10.0,5,3.0,30.0,8.0,28.0,,,,,,
8.0,2,10.0,35.0,34.0,14.0,,,,,,
2.0,4,2.0,22.0,18.0,21.0,,,,,,
5.0,4,7.0,9.0,22.0,17.0,,,,,,
2.0,3,10.0,20.0,24.0,29.0,,,,,,
4.0,10,8.0,24.0,27.0,18.0,,,,,,
9.0,7,3.0,18.0,40.0,33.0,,,,,,
2.0,2,11.0,18.0,45.0,30.0,,,,,,
3.0,1,3.0,32.0,22.0,32.0,,,,,,
2.0,1,6.0,9.0,76.0,31.0,,,,,,
5.0,2,2.0,23.0,40.0,23.0,,,,,,
10.0,3,3.0,37.0,20.0,20.0,,,,,,
4.0,4,8.0,8.0,12.0,29.0,,,,,,
4.0,9,5.0,24.0,15.0,20.0,,,,,,
7.0,6,4.0,27.0,11.0,15.0,,,,,,
5.0,3,9.0,19.0,50.0,16.0,,,,,,
4.0,10,6.0,20.0,34.0,21.0,,,,,,
2.0,2,8.0,23.0,20.0,11.0,,,,,,
5.0,3,4.0,54.0,22.0,21.0,,,,,,
6.0,10,4.0,19.0,47.0,31.0,,,,,,
3.0,1,7.0,14.0,32.0,31.0,,,,,,
4.0,4,9.0,31.0,37.0,26.0,,,,,,
10.0,4,3.0,20.0,20.0,14.0,,,,,,
5.0,1,11.0,17.0,19.0,30.0,,,,,,
5.0,1,2.0,19.0,37.0,25.0,,,,,,
2.0,9,8.0,21.0,32.0,15.0,,,,,,
5.0,1,4.0,5.0,18.0,14.0,,,,,,
5.0,3,6.0,33.0,10.0,25.0,,,,,,
2.0,4,6.0,19.0,19.0,17.0,,,,,,
3.0,4,6.0,37.0,25.0,27.0,,,,,,
8.0,1,2.0,23.0,11.0,14.0,,,,,,
5.0,9,7.0,14.0,30.0,15.0,,,,,,
9.0,9,8.0,20.0,57.0,22.0,,,,,,
8.0,2,10.0,29.0,28.0,23.0,,,,,,
2.0,3,13.0,13.0,33.0,23.0,,,,,,
3.0,1,8.0,50.0,21.0,23.0,,,,,,
4.0,1,3.0,30.0,26.0,31.0,,,,,,
5.0,2,9.0,18.0,17.0,26.0,,,,,,
6.0,4,8.0,13.0,19.0,25.0,,,,,,
8.0,3,4.0,26.0,40.0,24.0,,,,,,
5.0,4,6.0,41.0,9.0,27.0,,,,,,
2.0,8,6.0,60.0,18.0,15.0,,,,,,
4.0,9,11.0,16.0,25.0,24.0,,,,,,
4.0,3,2.0,21.0,11.0,42.0,,,,,,
4.0,4,4.0,16.0,12.0,31.0,,,,,,
7.0,2,8.0,17.0,9.0,24.0,,,,,,
5.0,5,7.0,32.0,2.0,11.0,,,,,,
3.0,5,4.0,38.0,22.0,18.0,,,,,,
2.0,7,8.0,17.0,19.0,12.0,,,,,,
3.0,1,3.0,19.0,32.0,19.0,,,,,,
8.0,4,7.0,16.0,47.0,19.0,,,,,,
3.0,4,3.0,28.0,27.0,25.0,,,,,,
4.0,1,11.0,20.0,37.0,10.0,,,,,,
1.0,3,8.0,18.0,9.0,18.0,,,,,,
4.0,4,7.0,49.0,14.0,22.0,,,,,,
11.0,4,8.0,8.0,28.0,16.0,,,,,,
7.0,3,4.0,36.0,45.0,15.0,,,,,,
3.0,6,7.0,42.0,35.0,20.0,,,,,,
4.0,3,2.0,24.0,52.0,19.0,,,,,,
5.0,4,8.0,17.0,7.0,10.0,,,,,,
4.0,2,8.0,42.0,43.0,8.0,,,,,,
5.0,3,4.0,19.0,26.0,25.0,,,,,,
9.0,11,3.0,3.0,18.0,17.0,,,,,,
2.0,9,7.0,41.0,16.0,24.0,,,,,,
5.0,2,5.0,28.0,26.0,26.0,,,,,,
10.0,4,7.0,22.0,23.0,21.0,,,,,,
3.0,5,3.0,7.0,41.0,19.0,,,,,,
14.0,4,8.0,27.0,19.0,17.0,,,,,,
3.0,1,8.0,29.0,24.0,21.0,,,,,,
5.0,43,3.0,27.0,22.0,42.0,,,,,,
4.0,1,9.0,23.0,22.0,27.0,,,,,,
5.0,8,2.0,27.0,24.0,25.0,,,,,,
3.0,4,3.0,66.0,35.0,33.0,,,,,,
2.0,8,8.0,41.0,35.0,23.0,,,,,,
2.0,6,3.0,33.0,17.0,20.0,,,,,,
5.0,8,8.0,29.0,15.0,37.0,,,,,,
6.0,4,5.0,42.0,18.0,43.0,,,,,,
3.0,8,6.0,35.0,18.0,30.0,,,,,,
1.0,3,8.0,33.0,37.0,24.0,,,,,,
4.0,5,4.0,11.0,11.0,19.0,,,,,,
2.0,2,8.0,37.0,15.0,20.0,,,,,,
3.0,3,10.0,27.0,14.0,23.0,,,,,,
7.0,3,2.0,43.0,34.0,25.0,,,,,,
1.0,3,7.0,40.0,26.0,17.0,,,,,,
3.0,5,3.0,53.0,20.0,34.0,,,,,,
5.0,5,9.0,24.0,18.0,21.0,,,,,,
5.0,6,8.0,17.0,11.0,26.0,,,,,,
4.0,4,2.0,25.0,23.0,18.0,,,,,,
2.0,8,7.0,17.0,3.0,23.0,,,,,,
3.0,3,5.0,12.0,2.0,18.0,,,,,,
7.0,5,6.0,23.0,10.0,25.0,,,,,,
7.0,5,7.0,18.0,7.0,22.0,,,,,,
4.0,5,8.0,27.0,31.0,25.0,,,,,,
2.0,2,4.0,46.0,19.0,32.0,,,,,,
5.0,6,8.0,18.0,17.0,30.0,,,,,,
2.0,2,7.0,10.0,27.0,30.0,,,,,,
3.0,4,8.0,19.0,16.0,21.0,,,,,,
1.0,13,3.0,39.0,15.0,28.0,,,,,,
2.0,11,11.0,18.0,23.0,22.0,,,,,,
4.0,5,7.0,26.0,10.0,23.0,,,,,,
2.0,7,6.0,17.0,18.0,24.0,,,,,,
4.0,4,9.0,15.0,19.0,26.0,,,,,,
3.0,4,9.0,12.0,43.0,40.0,,,,,,
3.0,5,4.0,21.0,26.0,20.0,,,,,,
5.0,6,3.0,15.0,9.0,19.0,,,,,,
5.0,2,11.0,18.0,23.0,21.0,,,,,,
6.0,4,3.0,29.0,8.0,15.0,,,,,,
2.0,1,6.0,34.0,33.0,39.0,,,,,,
2.0,4,2.0,8.0,18.0,16.0,,,,,,
8.0,5,3.0,35.0,39.0,29.0,,,,,,
3.0,7,5.0,33.0,23.0,33.0,,,,,,
4.0,5,3.0,27.0,22.0,24.0,,,,,,
5.0,3,10.0,13.0,18.0,28.0,,,,,,
4.0,10,6.0,25.0,7.0,22.0,,,,,,
3.0,8,7.0,22.0,26.0,27.0,,,,,,
3.0,5,11.0,43.0,28.0,31.0,,,,,,
4.0,8,6.0,27.0,15.0,21.0,,,,,,
2.0,3,3.0,23.0,42.0,26.0,,,,,,
5.0,5,5.0,34.0,8.0,35.0,,,,,,
2.0,8,9.0,25.0,13.0,33.0,,,,,,
6.0,2,5.0,19.0,26.0,18.0,,,,,,
3.0,3,4.0,37.0,44.0,28.0,,,,,,
4.0,2,7.0,29.0,25.0,31.0,,,,,,
3.0,1,14.0,6.0,18.0,29.0,,,,,,
4.0,1,9.0,10.0,11.0,19.0,,,,,,
12.0,5,3.0,34.0,32.0,13.0,,,,,,
2.0,9,11.0,24.0,28.0,27.0,,,,,,
1.0,2,12.0,21.0,24.0,25.0,,,,,,
5.0,5,4.0,44.0,33.0,32.0,,,,,,
4.0,4,4.0,45.0,40.0,28.0,,,,,,
2.0,3,10.0,26.0,31.0,23.0,,,,,,
7.0,5,3.0,34.0,13.0,13.0,,,,,,
1.0,8,13.0,32.0,24.0,16.0,,,,,,
1.0,4,2.0,16.0,31.0,23.0,,,,,,
3.0,7,7.0,11.0,16.0,25.0,,,,,,
2.0,3,5.0,32.0,8.0,13.0,,,,,,
1.0,4,3.0,26.0,32.0,21.0,,,,,,
4.0,1,9.0,16.0,34.0,26.0,,,,,,
3.0,5,8.0,53.0,24.0,22.0,,,,,,
4.0,1,8.0,50.0,20.0,25.0,,,,,,
4.0,5,5.0,17.0,12.0,32.0,,,,,,
3.0,10,8.0,27.0,24.0,22.0,,,,,,
5.0,8,7.0,22.0,21.0,23.0,,,,,,
4.0,3,4.0,17.0,22.0,18.0,,,,,,
6.0,4,13.0,33.0,27.0,17.0,,,,,,
4.0,1,1.0,34.0,41.0,28.0,,,,,,
6.0,5,13.0,36.0,16.0,13.0,,,,,,
8.0,6,4.0,12.0,37.0,29.0,,,,,,
8.0,3,13.0,20.0,45.0,26.0,,,,,,
2.0,3,9.0,10.0,23.0,18.0,,,,,,
8.0,7,8.0,31.0,3.0,15.0,,,,,,
3.0,5,6.0,17.0,32.0,19.0,,,,,,
5.0,5,12.0,32.0,8.0,30.0,,,,,,
4.0,4,7.0,26.0,10.0,19.0,,,,,,
3.0,5,3.0,29.0,22.0,29.0,,,,,,
8.0,3,9.0,7.0,14.0,15.0,,,,,,
4.0,2,5.0,40.0,29.0,13.0,,,,,,
4.0,8,7.0,30.0,38.0,13.0,,,,,,
2.0,8,1.0,57.0,58.0,15.0,,,,,,
6.0,4,5.0,10.0,33.0,13.0,,,,,,
1.0,8,9.0,44.0,2.0,27.0,,,,,,
1.0,3,2.0,47.0,16.0,19.0,,,,,,
5.0,5,3.0,16.0,51.0,19.0,,,,,,
6.0,8,3.0,14.0,26.0,20.0,,,,,,
2.0,5,7.0,8.0,16.0,19.0,,,,,,
3.0,6,7.0,11.0,5.0,18.0,,,,,,
9.0,1,2.0,13.0,40.0,30.0,,,,,,
5.0,6,8.0,36.0,19.0,18.0,,,,,,
6.0,8,8.0,21.0,45.0,35.0,,,,,,
2.0,2,4.0,38.0,32.0,29.0,,,,,,
9.0,4,4.0,30.0,20.0,21.0,,,,,,
6.0,2,4.0,27.0,37.0,18.0,,,,,,
6.0,3,4.0,13.0,35.0,25.0,,,,,,
5.0,5,10.0,36.0,29.0,25.0,,,,,,
1.0,2,7.0,76.0,22.0,23.0,,,,,,
5.0,8,2.0,59.0,21.0,28.0,,,,,,
2.0,5,5.0,31.0,33.0,19.0,,,,,,
3.0,8,6.0,45.0,26.0,21.0,,,,,,
4.0,8,3.0,37.0,31.0,27.0,,,,,,
1.0,2,3.0,32.0,54.0,23.0,,,,,,
1.0,5,8.0,39.0,25.0,31.0,,,,,,
10.0,10,3.0,12.0,22.0,18.0,,,,,,
2.0,3,5.0,31.0,33.0,16.0,,,,,,
3.0,5,2.0,25.0,25.0,20.0,,,,,,
4.0,3,3.0,27.0,40.0,19.0,,,,,,
3.0,1,15.0,19.0,21.0,23.0,,,,,,
2.0,2,7.0,21.0,16.0,26.0,,,,,,
2.0,4,7.0,23.0,62.0,20.0,,,,,,
5.0,8,8.0,23.0,28.0,25.0,,,,,,
3.0,1,4.0,29.0,29.0,21.0,,,,,,
5.0,4,11.0,47.0,44.0,23.0,,,,,,
2.0,8,3.0,53.0,36.0,27.0,,,,,,
3.0,6,8.0,12.0,91.0,34.0,,,,,,
9.0,2,1.0,28.0,33.0,27.0,,,,,,
7.0,5,5.0,8.0,60.0,11.0,,,,,,
3.0,2,7.0,38.0,42.0,17.0,,,,,,
5.0,3,4.0,10.0,50.0,13.0,,,,,,
5.0,4,6.0,55.0,33.0,21.0,,,,,,
2.0,3,2.0,25.0,55.0,9.0,,,,,,
4.0,9,11.0,30.0,38.0,14.0,,,,,,
3.0,7,8.0,53.0,35.0,30.0,,,,,,
2.0,6,8.0,25.0,20.0,32.0,,,,,,
9.0,8,2.0,53.0,16.0,22.0,,,,,,
2.0,7,12.0,34.0,26.0,25.0,,,,,,
4.0,6,10.0,25.0,16.0,31.0,,,,,,
6.0,3,7.0,25.0,49.0,26.0,,,,,,
4.0,5,3.0,37.0,21.0,20.0,,,,,,
4.0,2,5.0,35.0,29.0,27.0,,,,,,
2.0,2,7.0,13.0,13.0,26.0,,,,,,
7.0,3,8.0,31.0,27.0,18.0,,,,,,
6.0,4,2.0,11.0,27.0,17.0,,,,,,
2.0,2,5.0,26.0,20.0,16.0,,,,,,
3.0,2,7.0,31.0,22.0,20.0,,,,,,
4.0,2,3.0,31.0,20.0,23.0,,,,,,
2.0,7,10.0,23.0,24.0,19.0,,,,,,
7.0,2,4.0,32.0,32.0,28.0,,,,,,
3.0,3,9.0,20.0,11.0,17.0,,,,,,
2.0,9,7.0,25.0,74.0,17.0,,,,,,
4.0,9,11.0,48.0,21.0,12.0,,,,,,
3.0,2,9.0,18.0,10.0,28.0,,,,,,
5.0,8,1.0,20.0,7.0,18.0,,,,,,
11.0,3,5.0,20.0,25.0,21.0,,,,,,
2.0,3,2.0,13.0,7.0,33.0,,,,,,
8.0,7,6.0,29.0,11.0,29.0,,,,,,
2.0,4,8.0,43.0,27.0,24.0,,,,,,
4.0,2,9.0,38.0,25.0,26.0,,,,,,
7.0,6,8.0,20.0,22.0,29.0,,,,,,
2.0,4,8.0,21.0,17.0,29.0,,,,,,
1.0,3,5.0,36.0,53.0,21.0,,,,,,
5.0,4,13.0,13.0,30.0,27.0,,,,,,
6.0,5,1.0,26.0,31.0,24.0,,,,,,
5.0,7,5.0,9.0,25.0,20.0,,,,,,
4.0,4,4.0,15.0,29.0,27.0,,,,,,
7.0,2,2.0,36.0,12.0,14.0,,,,,,
4.0,1,3.0,45.0,27.0,27.0,,,,,,
4.0,1,15.0,19.0,27.0,17.0,,,,,,
4.0,4,7.0,11.0,26.0,20.0,,,,,,
4.0,1,2.0,26.0,17.0,18.0,,,,,,
4.0,5,5.0,15.0,13.0,20.0,,,,,,
2.0,1,10.0,61.0,26.0,11.0,,,,,,
7.0,3,11.0,17.0,20.0,26.0,,,,,,
6.0,5,4.0,14.0,23.0,15.0,,,,,,
7.0,4,2.0,30.0,19.0,17.0,,,,,,
5.0,7,3.0,24.0,7.0,21.0,,,,,,
3.0,1,5.0,8.0,21.0,15.0,,,,,,
6.0,4,3.0,14.0,18.0,25.0,,,,,,
3.0,7,5.0,40.0,32.0,24.0,,,,,,
5.0,3,8.0,39.0,30.0,36.0,,,,,,
4.0,13,6.0,44.0,33.0,35.0,,,,,,
7.0,8,3.0,34.0,37.0,29.0,,,,,,
2.0,2,12.0,29.0,12.0,19.0,,,,,,
2.0,3,3.0,20.0,34.0,48.0,,,,,,
10.0,11,12.0,7.0,18.0,21.0,,,,,,
5.0,3,4.0,32.0,12.0,30.0,,,,,,
2.0,3,3.0,39.0,6.0,30.0,,,,,,
9.0,3,7.0,32.0,42.0,29.0,,,,,,
4.0,7,4.0,35.0,19.0,32.0,,,,,,
3.0,4,13.0,39.0,20.0,37.0,,,,,,
6.0,4,8.0,17.0,30.0,24.0,,,,,,
2.0,2,8.0,31.0,13.0,31.0,,,,,,
2.0,3,9.0,17.0,42.0,25.0,,,,,,
9.0,7,3.0,20.0,19.0,28.0,,,,,,
4.0,8,8.0,11.0,22.0,10.0,,,,,,
6.0,3,8.0,35.0,47.0,22.0,,,,,,
6.0,3,6.0,21.0,22.0,24.0,,,,,,
1.0,6,9.0,32.0,15.0,23.0,,,,,,
1.0,8,10.0,17.0,33.0,44.0,,,,,,
7.0,2,9.0,50.0,30.0,17.0,,,,,,
1.0,5,10.0,41.0,29.0,26.0,,,,,,
6.0,4,7.0,21.0,38.0,35.0,,,,,,
6.0,4,3.0,46.0,6.0,30.0,,,,,,
2.0,3,5.0,19.0,1.0,18.0,,,,,,
3.0,6,7.0,20.0,23.0,24.0,,,,,,
2.0,2,7.0,15.0,45.0,22.0,,,,,,
7.0,3,9.0,17.0,29.0,15.0,,,,,,
5.0,5,7.0,43.0,35.0,16.0,,,,,,
1.0,3,12.0,19.0,20.0,26.0,,,,,,
5.0,5,4.0,16.0,32.0,26.0,,,,,,
7.0,2,6.0,13.0,35.0,16.0,,,,,,
1.0,7,11.0,74.0,11.0,23.0,,,,,,
8.0,3,8.0,11.0,54.0,24.0,,,,,,
4.0,4,9.0,45.0,34.0,33.0,,,,,,
2.0,7,7.0,72.0,17.0,25.0,,,,,,
3.0,4,5.0,17.0,33.0,19.0,,,,,,
1.0,5,2.0,23.0,29.0,20.0,,,,,,
3.0,5,7.0,35.0,26.0,18.0,,,,,,
4.0,7,8.0,64.0,17.0,17.0,,,,,,
7.0,1,2.0,26.0,9.0,38.0,,,,,,
7.0,1,5.0,61.0,32.0,21.0,,,,,,
3.0,6,7.0,18.0,10.0,23.0,,,,,,
6.0,5,8.0,14.0,46.0,26.0,,,,,,
4.0,2,5.0,15.0,37.0,18.0,,,,,,
2.0,6,11.0,36.0,57.0,34.0,,,,,,
5.0,8,4.0,24.0,22.0,28.0,,,,,,
5.0,4,14.0,36.0,14.0,21.0,,,,,,
4.0,3,2.0,33.0,49.0,26.0,,,,,,
4.0,7,1.0,48.0,35.0,29.0,,,,,,
4.0,2,9.0,18.0,26.0,28.0,,,,,,
3.0,8,7.0,24.0,20.0,22.0,,,,,,
12.0,3,11.0,18.0,14.0,34.0,,,,,,
5.0,2,9.0,21.0,35.0,21.0,,,,,,
4.0,5,8.0,30.0,12.0,16.0,,,,,,
8.0,6,6.0,14.0,33.0,30.0,,,,,,
6.0,5,7.0,24.0,18.0,16.0,,,,,,
3.0,3,8.0,14.0,26.0,26.0,,,,,,
1.0,5,8.0,34.0,12.0,21.0,,,,,,
1.0,5,9.0,16.0,15.0,37.0,,,,,,
4.0,4,5.0,28.0,15.0,40.0,,,,,,
8.0,4,3.0,49.0,6.0,23.0,,,,,,
3.0,4,4.0,19.0,27.0,28.0,,,,,,
3.0,2,11.0,30.0,13.0,23.0,,,,,,
8.0,7,10.0,31.0,12.0,21.0,,,,,,
2.0,5,4.0,38.0,28.0,22.0,,,,,,
4.0,12,4.0,9.0,31.0,31.0,,,,,,
6.0,1,3.0,42.0,17.0,27.0,,,,,,
4.0,7,6.0,25.0,21.0,27.0,,,,,,
9.0,1,6.0,45.0,10.0,28.0,,,,,,
9.0,2,3.0,43.0,4.0,38.0,,,,,,
5.0,4,8.0,25.0,12.0,25.0,,,,,,
6.0,7,10.0,27.0,13.0,30.0,,,,,,
7.0,1,8.0,28.0,16.0,18.0,,,,,,
3.0,2,10.0,38.0,23.0,15.0,,,,,,
11.0,5,3.0,11.0,32.0,22.0,,,,,,
5.0,6,3.0,22.0,9.0,24.0,,,,,,
3.0,3,2.0,36.0,19.0,15.0,,,,,,
7.0,6,7.0,30.0,54.0,21.0,,,,,,
3.0,8,5.0,42.0,11.0,12.0,,,,,,
9.0,2,10.0,13.0,26.0,13.0,,,,,,
4.0,7,1.0,31.0,45.0,27.0,,,,,,
4.0,4,7.0,24.0,24.0,16.0,,,,,,
4.0,5,6.0,41.0,13.0,32.0,,,,,,
2.0,1,2.0,16.0,26.0,28.0,,,,,,
1.0,1,11.0,26.0,33.0,18.0,,,,,,
2.0,2,3.0,20.0,4.0,23.0,,,,,,
3.0,10,7.0,38.0,21.0,11.0,,,,,,
9.0,5,10.0,34.0,21.0,21.0,,,,,,
5.0,2,5.0,39.0,31.0,20.0,,,,,,
4.0,4,3.0,16.0,23.0,12.0,,,,,,
4.0,7,2.0,25.0,35.0,18.0,,,,,,
5.0,8,8.0,36.0,53.0,22.0,,,,,,
3.0,7,5.0,14.0,55.0,23.0,,,,,,
2.0,8,6.0,43.0,9.0,21.0,,,,,,
3.0,2,8.0,13.0,41.0,23.0,,,,,,
7.0,7,3.0,25.0,11.0,19.0,,,,,,
7.0,4,3.0,15.0,30.0,27.0,,,,,,
2.0,8,10.0,26.0,10.0,19.0,,,,,,
3.0,3,10.0,23.0,44.0,21.0,,,,,,
8.0,6,2.0,15.0,25.0,22.0,,,,,,
2.0,6,3.0,26.0,20.0,17.0,,,,,,
3.0,8,5.0,25.0,28.0,16.0,,,,,,
7.0,2,7.0,10.0,14.0,19.0,,,,,,
9.0,7,5.0,26.0,11.0,24.0,,,,,,
5.0,10,8.0,49.0,27.0,25.0,,,,,,
8.0,9,9.0,55.0,4.0,31.0,,,,,,
2.0,3,4.0,34.0,36.0,21.0,,,,,,
5.0,8,5.0,28.0,80.0,20.0,,,,,,
3.0,3,7.0,35.0,13.0,25.0,,,,,,
3.0,9,5.0,10.0,16.0,18.0,,,,,,
4.0,6,3.0,38.0,51.0,22.0,,,,,,
2.0,3,10.0,52.0,13.0,16.0,,,,,,
5.0,2,3.0,31.0,30.0,19.0,,,,,,
2.0,7,6.0,36.0,43.0,15.0,,,,,,
1.0,10,6.0,27.0,19.0,29.0,,,,,,
3.0,2,3.0,48.0,14.0,32.0,,,,,,
4.0,9,4.0,34.0,15.0,12.0,,,,,,
5.0,4,12.0,30.0,28.0,25.0,,,,,,
8.0,2,10.0,15.0,30.0,28.0,,,,,,
4.0,4,4.0,15.0,23.0,9.0,,,,,,
2.0,4,6.0,25.0,17.0,33.0,,,,,,
1.0,4,5.0,27.0,3.0,25.0,,,,,,
2.0,2,3.0,31.0,18.0,30.0,,,,,,
8.0,7,13.0,3.0,22.0,21.0,,,,,,
10.0,2,2.0,4.0,15.0,25.0,,,,,,
4.0,2,8.0,46.0,33.0,15.0,,,,,,
6.0,5,2.0,23.0,26.0,29.0,,,,,,
4.0,8,9.0,32.0,29.0,22.0,,,,,,
3.0,2,8.0,33.0,13.0,22.0,,,,,,
3.0,2,2.0,21.0,5.0,20.0,,,,,,
2.0,2,8.0,37.0,37.0,19.0,,,,,,
2.0,3,7.0,30.0,32.0,22.0,,,,,,
3.0,4,3.0,29.0,53.0,20.0,,,,,,
4.0,9,10.0,34.0,28.0,21.0,,,,,,
4.0,3,2.0,42.0,21.0,18.0,,,,,,
4.0,13,6.0,12.0,14.0,20.0,,,,,,
4.0,5,3.0,16.0,16.0,25.0,,,,,,
4.0,5,14.0,54.0,27.0,20.0,,,,,,
2.0,8,7.0,19.0,29.0,20.0,,,,,,
7.0,10,1.0,34.0,62.0,20.0,,,,,,
4.0,10,5.0,31.0,21.0,29.0,,,,,,
5.0,3,2.0,29.0,30.0,23.0,,,,,,
3.0,4,6.0,31.0,18.0,22.0,,,,,,
7.0,4,4.0,31.0,51.0,24.0,,,,,,
7.0,7,7.0,28.0,29.0,23.0,,,,,,
2.0,2,5.0,19.0,37.0,23.0,,,,,,
5.0,9,4.0,16.0,37.0,22.0,,,,,,
6.0,6,13.0,9.0,38.0,20.0,,,,,,
3.0,2,7.0,25.0,19.0,25.0,,,,,,
9.0,4,5.0,18.0,41.0,30.0,,,,,,
8.0,2,2.0,48.0,35.0,26.0,,,,,,
2.0,9,1.0,35.0,26.0,20.0,,,,,,
3.0,7,7.0,14.0,36.0,25.0,,,,,,
6.0,4,10.0,29.0,30.0,22.0,,,,,,
4.0,2,5.0,28.0,57.0,26.0,,,,,,
5.0,7,4.0,15.0,25.0,16.0,,,,,,
5.0,8,8.0,45.0,36.0,13.0,,,,,,
7.0,3,6.0,20.0,23.0,24.0,,,,,,
3.0,7,10.0,18.0,44.0,24.0,,,,,,
8.0,2,5.0,22.0,54.0,23.0,,,,,,
3.0,3,6.0,44.0,28.0,15.0,,,,,,
4.0,3,7.0,37.0,71.0,19.0,,,,,,
4.0,1,8.0,21.0,17.0,26.0,,,,,,
2.0,4,2.0,37.0,36.0,30.0,,,,,,
1.0,8,10.0,14.0,18.0,25.0,,,,,,
2.0,3,6.0,48.0,49.0,23.0,,,,,,
5.0,8,4.0,20.0,35.0,27.0,,,,,,
6.0,3,2.0,30.0,12.0,11.0,,,,,,
3.0,5,3.0,31.0,8.0,17.0,,,,,,
8.0,2,7.0,20.0,24.0,26.0,,,,,,
1.0,8,3.0,33.0,38.0,16.0,,,,,,
16.0,7,17.0,12.0,139.0,17.0,,,,,,
6.0,1,11.0,34.0,16.0,23.0,,,,,,
2.0,1,6.0,34.0,42.0,16.0,,,,,,
10.0,5,6.0,85.0,23.0,18.0,,,,,,
2.0,3,11.0,23.0,45.0,25.0,,,,,,
9.0,7,3.0,9.0,14.0,20.0,,,,,,
4.0,5,10.0,22.0,38.0,19.0,,,,,,
5.0,6,6.0,86.0,27.0,25.0,,,,,,
11.0,2,9.0,24.0,32.0,28.0,,,,,,
4.0,2,3.0,17.0,26.0,32.0,,,,,,
5.0,2,7.0,24.0,27.0,31.0,,,,,,
3.0,4,10.0,19.0,61.0,30.0,,,,,,
5.0,3,3.0,16.0,12.0,24.0,,,,,,
4.0,7,6.0,32.0,8.0,20.0,,,,,,
4.0,2,8.0,20.0,9.0,26.0,,,,,,
8.0,2,2.0,41.0,35.0,27.0,,,,,,
